source, interaction, target
Eristalis tenax, visitsFlowersOf , Ranunculus lingua 
Eristalis tenax, visitsFlowersOf , Prunus cerasus 
Eristalis tenax, visitsFlowersOf , Galanthus nivalis 
Eristalis tenax, visitsFlowersOf , Chamaecyparis lawsoniana 
Eristalis tenax, visitsFlowersOf , Hyacinthoides non-scripta 
Eristalis tenax, visitsFlowersOf , Cirsium eriophorum 
Eristalis tenax, visitsFlowersOf , Cirsium palustre 
Eristalis tenax, visitsFlowersOf , Pilosella officinarum 
Eristalis tenax, visitsFlowersOf , Salix viminalis 
Eristalis tenax, visitsFlowersOf , Leontodon saxatilis 
Eristalis tenax, visitsFlowersOf , Leontodon hispidus 
Eristalis tenax, visitsFlowersOf , Rhododendron ponticum 
Eristalis tenax, visitsFlowersOf , Senecio jacobaea 
Eristalis tenax, visitsFlowersOf , Myosotis arvensis 
Eristalis tenax, visitsFlowersOf , Rumex sanguineus 
Eristalis tenax, visitsFlowersOf , Myosotis scorpioides 
Eristalis tenax, visitsFlowersOf , Papaver rhoeas 
Eristalis tenax, visitsFlowersOf , Erica cinerea 
Eristalis tenax, visitsFlowersOf , Diplotaxis tenuifolia 
Eristalis tenax, visitsFlowersOf , Apium nodiflorum 
Eristalis tenax, visitsFlowersOf , Crepis capillaris 
Eristalis tenax, visitsFlowersOf , Hesperis matronalis 
Eristalis tenax, visitsFlowersOf , Erica vagans 
Eristalis tenax, visitsFlowersOf , Pulicaria dysenterica 
Eristalis tenax, visitsFlowersOf , Achillea ptarmica 
Eristalis tenax, visitsFlowersOf , Euphrasia nemorosa 
Eristalis tenax, visitsFlowersOf , Ranunculus bulbosus 
Eristalis tenax, visitsFlowersOf , Filipendula vulgaris 
Eristalis tenax, visitsFlowersOf , Ipomoea lacunosa 
Eristalis tenax, visitsFlowersOf , Solidago virgaurea 
Eristalis tenax, pollinates , Anacyclus radiatus 
Eristalis tenax, pollinates , Solidago virgaurea 
Eristalis tenax, pollinates , Rubus ulmifolius 
Eristalis tenax, pollinates , Filipendula ulmaria 
Eristalis tenax, pollinates , Rosmarinus officinalis 
Eristalis tenax, pollinates , Muscari neglectum 
Eristalis tenax, pollinates , Trifolium pratense 
Eristalis tenax, pollinates , Lotus corniculatus 
Eristalis tenax, pollinates , Senecio nemorensis 
Eristalis tenax, pollinates , Fallopia japonica 
Eristalis tenax, pollinates , Sisymbrium orientale 
Eristalis tenax, pollinates , Oenothera fruticosa 
Eristalis tenax, pollinates , Erica tetralix 
Eristalis tenax, pollinates , Daucus carota 
Eristalis tenax, pollinates , Scorzoneroides autumnalis 
Eristalis tenax, pollinates , Hirschfeldia incana 
Eristalis tenax, pollinates , Ecballium elaterium 
Eristalis tenax, pollinates , Hieracium umbellatum 
Eristalis tenax, pollinates , Lavandula stoechas 
Eristalis tenax, pollinates , Cornus kousa 
Eristalis tenax, pollinates , Eupatorium cannabinum 
Eristalis tenax, pollinates , Cirsium arvense 
Eristalis tenax, pollinates , Knautia arvensis 
Eristalis tenax, pollinates , Galactites tomentosa 
Eristalis tenax, pollinates , Rosa rubiginosa 
Eristalis tenax, pollinates , Succisa pratensis 
Eristalis tenax, pollinates , Malus sieboldii 
Eristalis tenax, pollinates , Matricaria chamomilla 
Eristalis tenax, pollinates , Leontodon hispidus 
Eristalis tenax, pollinates , Spiraea thunbergii 
Eristalis tenax, parasiteOf , Sus scrofa 
Eristalis tenax, mutualistOf , Cirsium arvense 
Eristalis tenax, mutualistOf , Rosa rubiginosa 
Eristalis arbustorum, visitsFlowersOf , Potentilla anserina 
Eristalis arbustorum, visitsFlowersOf , Solidago canadensis 
Eristalis arbustorum, visitsFlowersOf , Potentilla reptans 
Eristalis arbustorum, visitsFlowersOf , Symphyotrichum salignum 
Eristalis arbustorum, visitsFlowersOf , Senecio gallicus 
Eristalis arbustorum, visitsFlowersOf , Mercurialis perennis 
Eristalis arbustorum, visitsFlowersOf , Salix fragilis 
Eristalis arbustorum, visitsFlowersOf , Prunus serotina 
Eristalis arbustorum, visitsFlowersOf , Prunus laurocerasus 
Eristalis arbustorum, visitsFlowersOf , Crataegus monogyna 
Eristalis arbustorum, visitsFlowersOf , Sorbus aucuparia 
Eristalis arbustorum, visitsFlowersOf , Filipendula ulmaria 
Eristalis arbustorum, visitsFlowersOf , Equisetum telmateia 
Eristalis arbustorum, visitsFlowersOf , Hypochaeris radicata 
Eristalis arbustorum, visitsFlowersOf , Oenanthe crocata 
Eristalis arbustorum, visitsFlowersOf , Potentilla fruticosa 
Eristalis arbustorum, visitsFlowersOf , Vicia cracca 
Eristalis arbustorum, visitsFlowersOf , Cytisus scoparius 
Eristalis arbustorum, visitsFlowersOf , Vicia villosa 
Eristalis arbustorum, visitsFlowersOf , Vicia sepium 
Eristalis arbustorum, visitsFlowersOf , Vicia sativa 
Eristalis arbustorum, visitsFlowersOf , Vicia lutea 
Eristalis arbustorum, visitsFlowersOf , Vicia faba 
Eristalis arbustorum, visitsFlowersOf , Prunus padus 
Eristalis arbustorum, visitsFlowersOf , Prunus spinosa 
Eristalis arbustorum, visitsFlowersOf , Cirsium tuberosum 
Eristalis arbustorum, visitsFlowersOf , Cirsium heterophyllum 
Eristalis arbustorum, visitsFlowersOf , Cirsium dissectum 
Eristalis arbustorum, visitsFlowersOf , Cirsium acaule 
Eristalis arbustorum, visitsFlowersOf , Caltha palustris 
Eristalis arbustorum, visitsFlowersOf , Alliaria petiolata 
Eristalis arbustorum, visitsFlowersOf , Ranunculus repens 
Eristalis arbustorum, visitsFlowersOf , Salix aurita 
Eristalis arbustorum, visitsFlowersOf , Stellaria media 
Eristalis arbustorum, visitsFlowersOf , Stellaria graminea 
Eristalis arbustorum, visitsFlowersOf , Fallopia japonica 
Eristalis arbustorum, visitsFlowersOf , Rumex obtusifolius 
Eristalis arbustorum, visitsFlowersOf , Anthriscus sylvestris 
Eristalis arbustorum, visitsFlowersOf , Salix cinerea 
Eristalis arbustorum, visitsFlowersOf , Salix caprea 
Eristalis arbustorum, visitsFlowersOf , Salix pentandra 
Eristalis arbustorum, visitsFlowersOf , Lythrum salicaria 
Eristalis arbustorum, visitsFlowersOf , Aesculus hippocastanum 
Eristalis arbustorum, visitsFlowersOf , Stellaria holostea 
Eristalis arbustorum, visitsFlowersOf , Aegopodium podagraria 
Eristalis arbustorum, visitsFlowersOf , Chaerophyllum temulum 
Eristalis arbustorum, visitsFlowersOf , Pastinaca sativa 
Eristalis arbustorum, visitsFlowersOf , Ligustrum vulgare 
Eristalis arbustorum, visitsFlowersOf , Ligustrum ovalifolium 
Eristalis arbustorum, visitsFlowersOf , Jacobaea vulgaris 
Eristalis arbustorum, visitsFlowersOf , Salix repens 
Eristalis arbustorum, visitsFlowersOf , Comarum palustre 
Eristalis arbustorum, visitsFlowersOf , Helminthotheca echioides 
Eristalis arbustorum, visitsFlowersOf , Scorzoneroides autumnalis 
Eristalis arbustorum, visitsFlowersOf , Sonchus asper 
Eristalis arbustorum, visitsFlowersOf , Sonchus arvensis 
Eristalis arbustorum, visitsFlowersOf , Sonchus oleraceus 
Eristalis arbustorum, visitsFlowersOf , Euphrasia officinalis 
Eristalis arbustorum, visitsFlowersOf , Matricaria discoidea 
Eristalis arbustorum, visitsFlowersOf , Cornus sanguinea 
Eristalis arbustorum, visitsFlowersOf , Centranthus ruber 
Eristalis arbustorum, visitsFlowersOf , Nymphaea alba 
Eristalis arbustorum, visitsFlowersOf , Glechoma hederacea 
Eristalis arbustorum, visitsFlowersOf , Ranunculus flammula 
Eristalis arbustorum, visitsFlowersOf , Cirsium vulgare 
Eristalis arbustorum, visitsFlowersOf , Arctium minus 
Eristalis arbustorum, visitsFlowersOf , Centaurea nigra 
Eristalis arbustorum, visitsFlowersOf , Centaurea scabiosa 
Eristalis arbustorum, visitsFlowersOf , Tripleurospermum inodorum 
Eristalis arbustorum, visitsFlowersOf , Prunus cerasifera 
Eristalis arbustorum, visitsFlowersOf , Stellaria nemorum 
Eristalis arbustorum, visitsFlowersOf , Ranunculus lingua 
Eristalis arbustorum, visitsFlowersOf , Prunus cerasus 
Eristalis arbustorum, visitsFlowersOf , Potentilla erecta 
Eristalis arbustorum, visitsFlowersOf , Allium ursinum 
Eristalis arbustorum, visitsFlowersOf , Cirsium eriophorum 
Eristalis arbustorum, visitsFlowersOf , Succisa pratensis 
Eristalis arbustorum, visitsFlowersOf , Cirsium palustre 
Eristalis arbustorum, visitsFlowersOf , Silene latifolia 
Eristalis arbustorum, visitsFlowersOf , Pilosella officinarum 
Eristalis arbustorum, visitsFlowersOf , Salix viminalis 
Eristalis arbustorum, visitsFlowersOf , Silene dioica 
Eristalis arbustorum, visitsFlowersOf , Leontodon saxatilis 
Eristalis arbustorum, visitsFlowersOf , Ranunculus acris 
Eristalis arbustorum, visitsFlowersOf , Rhododendron ponticum 
Eristalis arbustorum, visitsFlowersOf , Silene uniflora 
Eristalis arbustorum, visitsFlowersOf , Senecio jacobaea 
Eristalis arbustorum, visitsFlowersOf , Myosotis arvensis 
Eristalis arbustorum, visitsFlowersOf , Rumex sanguineus 
Eristalis arbustorum, visitsFlowersOf , Myosotis scorpioides 
Eristalis arbustorum, visitsFlowersOf , Ficaria verna 
Eristalis arbustorum, visitsFlowersOf , Diplotaxis tenuifolia 
Eristalis arbustorum, visitsFlowersOf , Persicaria maculosa 
Eristalis arbustorum, visitsFlowersOf , Crepis capillaris 
Eristalis arbustorum, visitsFlowersOf , Pulicaria dysenterica 
Eristalis arbustorum, visitsFlowersOf , Achillea ptarmica 
Eristalis arbustorum, visitsFlowersOf , Euphrasia nemorosa 
Eristalis arbustorum, visitsFlowersOf , Ranunculus bulbosus 
Eristalis arbustorum, visitsFlowersOf , Lycopus europaeus 
Eristalis arbustorum, visitsFlowersOf , Valeriana officinalis 
Eristalis arbustorum, visitsFlowersOf , Solidago virgaurea 
Eristalis arbustorum, visitsFlowersOf , Torilis japonica 
Eristalis arbustorum, pollinates , Cardaria draba 
Eristalis arbustorum, pollinates , Hirschfeldia incana 
Eristalis arbustorum, pollinates , Solidago virgaurea 
Syritta pipiens, visitsFlowersOf , Odontites vernus 
Syritta pipiens, visitsFlowersOf , Potentilla anserina 
Syritta pipiens, visitsFlowersOf , Potentilla reptans 
Syritta pipiens, visitsFlowersOf , Gaura lindheimeri 
Syritta pipiens, visitsFlowersOf , Symphyotrichum salignum 
Syritta pipiens, visitsFlowersOf , Senecio gallicus 
Syritta pipiens, visitsFlowersOf , Euphorbia amygdaloides 
Syritta pipiens, visitsFlowersOf , Mercurialis perennis 
Syritta pipiens, visitsFlowersOf , Salix fragilis 
Syritta pipiens, visitsFlowersOf , Prunus serotina 
Syritta pipiens, visitsFlowersOf , Crataegus monogyna 
Syritta pipiens, visitsFlowersOf , Filipendula ulmaria 
Syritta pipiens, visitsFlowersOf , Galium mollugo 
Syritta pipiens, visitsFlowersOf , Bryonia alba 
Syritta pipiens, visitsFlowersOf , Equisetum telmateia 
Syritta pipiens, visitsFlowersOf , Raphanus sativus 
Syritta pipiens, visitsFlowersOf , Hypochaeris radicata 
Syritta pipiens, visitsFlowersOf , Oenanthe crocata 
Syritta pipiens, visitsFlowersOf , Potentilla fruticosa 
Syritta pipiens, visitsFlowersOf , Lapsana communis 
Syritta pipiens, visitsFlowersOf , Trifolium medium 
Syritta pipiens, visitsFlowersOf , Melilotus officinalis 
Syritta pipiens, visitsFlowersOf , Melilotus altissimus 
Syritta pipiens, visitsFlowersOf , Cytisus scoparius 
Syritta pipiens, visitsFlowersOf , Trifolium repens 
Syritta pipiens, visitsFlowersOf , Trifolium pratense 
Syritta pipiens, visitsFlowersOf , Trifolium hybridum 
Syritta pipiens, visitsFlowersOf , Trifolium dubium 
Syritta pipiens, visitsFlowersOf , Trifolium campestre 
Syritta pipiens, visitsFlowersOf , Melilotus albus 
Syritta pipiens, visitsFlowersOf , Vicia sepium 
Syritta pipiens, visitsFlowersOf , Prunus padus 
Syritta pipiens, visitsFlowersOf , Prunus spinosa 
Syritta pipiens, visitsFlowersOf , Rosa arvensis 
Syritta pipiens, visitsFlowersOf , Rosa rugosa 
Syritta pipiens, visitsFlowersOf , Cirsium tuberosum 
Syritta pipiens, visitsFlowersOf , Cirsium heterophyllum 
Syritta pipiens, visitsFlowersOf , Cirsium dissectum 
Syritta pipiens, visitsFlowersOf , Cirsium acaule 
Syritta pipiens, visitsFlowersOf , Caltha palustris 
Syritta pipiens, visitsFlowersOf , Mentha aquatica 
Syritta pipiens, visitsFlowersOf , Cota tinctoria 
Syritta pipiens, visitsFlowersOf , Ranunculus repens 
Syritta pipiens, visitsFlowersOf , Campanula glomerata 
Syritta pipiens, visitsFlowersOf , Salix aurita 
Syritta pipiens, visitsFlowersOf , Stellaria media 
Syritta pipiens, visitsFlowersOf , Stellaria graminea 
Syritta pipiens, visitsFlowersOf , Cornus canadensis 
Syritta pipiens, visitsFlowersOf , Fallopia japonica 
Syritta pipiens, visitsFlowersOf , Rumex obtusifolius 
Syritta pipiens, visitsFlowersOf , Anthriscus sylvestris 
Syritta pipiens, visitsFlowersOf , Hypericum perforatum 
Syritta pipiens, visitsFlowersOf , Salix cinerea 
Syritta pipiens, visitsFlowersOf , Salix caprea 
Syritta pipiens, visitsFlowersOf , Salix pentandra 
Syritta pipiens, visitsFlowersOf , Brassica napus 
Syritta pipiens, visitsFlowersOf , Lythrum salicaria 
Syritta pipiens, visitsFlowersOf , Capsella bursa-pastoris 
Syritta pipiens, visitsFlowersOf , Convolvulus arvensis 
Syritta pipiens, visitsFlowersOf , Acer campestre 
Syritta pipiens, visitsFlowersOf , Aesculus hippocastanum 
Syritta pipiens, visitsFlowersOf , Erica tetralix 
Syritta pipiens, visitsFlowersOf , Stellaria holostea 
Syritta pipiens, visitsFlowersOf , Buddleja davidii 
Syritta pipiens, visitsFlowersOf , Pimpinella saxifraga 
Syritta pipiens, visitsFlowersOf , Asclepias syriaca 
Syritta pipiens, visitsFlowersOf , Verbena bonariensis 
Syritta pipiens, visitsFlowersOf , Monarda didyma 
Syritta pipiens, visitsFlowersOf , Plantago lanceolata 
Syritta pipiens, visitsFlowersOf , Ligustrum vulgare 
Syritta pipiens, visitsFlowersOf , Ligustrum ovalifolium 
Syritta pipiens, visitsFlowersOf , Jacobaea vulgaris 
Syritta pipiens, visitsFlowersOf , Crepis biennis 
Syritta pipiens, visitsFlowersOf , Campanula trachelium 
Syritta pipiens, visitsFlowersOf , Campanula rotundifolia 
Syritta pipiens, visitsFlowersOf , Campanula persicifolia 
Syritta pipiens, visitsFlowersOf , Campanula latifolia 
Syritta pipiens, visitsFlowersOf , Salix repens 
Syritta pipiens, visitsFlowersOf , Comarum palustre 
Syritta pipiens, visitsFlowersOf , Sonchus asper 
Syritta pipiens, visitsFlowersOf , Sonchus arvensis 
Syritta pipiens, visitsFlowersOf , Sonchus oleraceus 
Syritta pipiens, visitsFlowersOf , Euphrasia officinalis 
Syritta pipiens, visitsFlowersOf , Sambucus nigra 
Syritta pipiens, visitsFlowersOf , Matricaria discoidea 
Syritta pipiens, visitsFlowersOf , Cornus sanguinea 
Syritta pipiens, visitsFlowersOf , Centranthus ruber 
Syritta pipiens, visitsFlowersOf , Kalmia angustifolia 
Syritta pipiens, visitsFlowersOf , Thymus pulegioides 
Syritta pipiens, visitsFlowersOf , Smyrnium olusatrum 
Syritta pipiens, visitsFlowersOf , Mentha arvensis 
Syritta pipiens, visitsFlowersOf , Ranunculus flammula 
Syritta pipiens, visitsFlowersOf , Cirsium vulgare 
Syritta pipiens, visitsFlowersOf , Cirsium arvense 
Syritta pipiens, visitsFlowersOf , Arctium minus 
Syritta pipiens, visitsFlowersOf , Arctium lappa 
Syritta pipiens, visitsFlowersOf , Bellis perennis 
Syritta pipiens, visitsFlowersOf , Centaurea nigra 
Syritta pipiens, visitsFlowersOf , Centaurea scabiosa 
Syritta pipiens, visitsFlowersOf , Aronia melanocarpa 
Syritta pipiens, visitsFlowersOf , Ranunculus lingua 
Syritta pipiens, visitsFlowersOf , Spiraea alba 
Syritta pipiens, visitsFlowersOf , Rosa spinosissima 
Syritta pipiens, visitsFlowersOf , Potentilla erecta 
Syritta pipiens, visitsFlowersOf , Rosa canina 
Syritta pipiens, visitsFlowersOf , Rosa rubiginosa 
Syritta pipiens, visitsFlowersOf , Thymus serpyllum 
Syritta pipiens, visitsFlowersOf , Tripleurospermum maritimum 
Syritta pipiens, visitsFlowersOf , Galium aparine 
Syritta pipiens, visitsFlowersOf , Allium ursinum 
Syritta pipiens, visitsFlowersOf , Hyacinthoides non-scripta 
Syritta pipiens, visitsFlowersOf , Cirsium eriophorum 
Syritta pipiens, visitsFlowersOf , Succisa pratensis 
Syritta pipiens, visitsFlowersOf , Cirsium palustre 
Syritta pipiens, visitsFlowersOf , Silene latifolia 
Syritta pipiens, visitsFlowersOf , Salix viminalis 
Syritta pipiens, visitsFlowersOf , Silene dioica 
Syritta pipiens, visitsFlowersOf , Lamium purpureum 
Syritta pipiens, visitsFlowersOf , Leontodon saxatilis 
Syritta pipiens, visitsFlowersOf , Ranunculus acris 
Syritta pipiens, visitsFlowersOf , Leontodon hispidus 
Syritta pipiens, visitsFlowersOf , Rhododendron ponticum 
Syritta pipiens, visitsFlowersOf , Chenopodium vulvaria 
Syritta pipiens, visitsFlowersOf , Silene uniflora 
Syritta pipiens, visitsFlowersOf , Senecio jacobaea 
Syritta pipiens, visitsFlowersOf , Myosotis arvensis 
Syritta pipiens, visitsFlowersOf , Ballota nigra 
Syritta pipiens, visitsFlowersOf , Lamiastrum galeobdolon 
Syritta pipiens, visitsFlowersOf , Sedum acre 
Syritta pipiens, visitsFlowersOf , Rumex sanguineus 
Syritta pipiens, visitsFlowersOf , Myosotis scorpioides 
Syritta pipiens, visitsFlowersOf , Sisymbrium officinale 
Syritta pipiens, visitsFlowersOf , Ficaria verna 
Syritta pipiens, visitsFlowersOf , Erica cinerea 
Syritta pipiens, visitsFlowersOf , Diplotaxis tenuifolia 
Syritta pipiens, visitsFlowersOf , Persicaria maculosa 
Syritta pipiens, visitsFlowersOf , Alisma plantago-aquatica 
Syritta pipiens, visitsFlowersOf , Crepis capillaris 
Syritta pipiens, visitsFlowersOf , Erica vagans 
Syritta pipiens, visitsFlowersOf , Cardamine pratensis 
Syritta pipiens, visitsFlowersOf , Pulicaria dysenterica 
Syritta pipiens, visitsFlowersOf , Lamium maculatum 
Syritta pipiens, visitsFlowersOf , Lamium album 
Syritta pipiens, visitsFlowersOf , Euphrasia nemorosa 
Syritta pipiens, visitsFlowersOf , Ranunculus bulbosus 
Syritta pipiens, visitsFlowersOf , Lycopus europaeus 
Syritta pipiens, visitsFlowersOf , Solidago virgaurea 
Syritta pipiens, visitsFlowersOf , Torilis japonica 
Syritta pipiens, pollinates , Dittrichia graveolens 
Syritta pipiens, pollinates , Reseda alba 
Syritta pipiens, pollinates , Heliotropium europaeum 
Syritta pipiens, pollinates , Asparagus acutifolius 
Syritta pipiens, pollinates , Stenactis annua 
Syritta pipiens, pollinates , Trifolium pratense 
Syritta pipiens, pollinates , Cornus canadensis 
Syritta pipiens, pollinates , Sisymbrium orientale 
Syritta pipiens, pollinates , Convolvulus arvensis 
Syritta pipiens, pollinates , Linum catharticum 
Syritta pipiens, pollinates , Daucus carota 
Syritta pipiens, pollinates , Campanula rotundifolia 
Syritta pipiens, pollinates , Salix repens 
Syritta pipiens, pollinates , Scorzoneroides autumnalis 
Syritta pipiens, pollinates , Hirschfeldia incana 
Syritta pipiens, pollinates , Ecballium elaterium 
Syritta pipiens, pollinates , Kalmia angustifolia 
Syritta pipiens, pollinates , Hieracium umbellatum 
Syritta pipiens, pollinates , Vaccinium vitis-idaea 
Syritta pipiens, pollinates , Leucanthemum vulgare 
Syritta pipiens, pollinates , Arnica montana 
Syritta pipiens, pollinates , Eupatorium cannabinum 
Syritta pipiens, pollinates , Knautia arvensis 
Syritta pipiens, pollinates , Aronia melanocarpa 
Syritta pipiens, pollinates , Spiraea alba 
