occurrenceId;verbatimScientificName;scientificName;key;matchType;confidence;status;rank;kingdom;phylum;class;order;family;genus;species;canonicalName;authorship
;Atheta elongatula;Atheta elongatula (Gravenhorst, 1802);6097477;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta;Atheta elongatula;Atheta elongatula;(Gravenhorst, 1802) 
;Atheta oblita;Atheta oblita (Erichson, 1839);6097466;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta;Atheta oblita;Atheta oblita;(Erichson, 1839) 
;Atheta triangulum;Atheta triangulum (Kraatz, 1856);6097459;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta;Atheta triangulum;Atheta triangulum;(Kraatz, 1856) 
;Bruchus luteicornis;Bruchus luteicornis Illiger, 1794;5876004;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Bruchus;Bruchus luteicornis;Bruchus luteicornis;Illiger, 1794
;Atheta crassicornis;Atheta crassicornis (Fabricius, 1792);5874785;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta;Atheta crassicornis;Atheta crassicornis;(Fabricius, 1792) 
;Harpalus rubripes;Harpalus rubripes (Duftschmid, 1812);5873218;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Harpalus;Harpalus rubripes;Harpalus rubripes;(Duftschmid, 1812) 
;Ocypus brunnipes;Ocypus brunnipes (Fabricius, 1781);5746165;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Ocypus;Ocypus brunnipes;Ocypus brunnipes;(Fabricius, 1781) 
;Cantharis lateralis;Cantharis lateralis Linnaeus, 1758;5743947;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Cantharidae;Cantharis;Cantharis lateralis;Cantharis lateralis;Linnaeus, 1758
;Oniscus asellus;Oniscus asellus Linnaeus, 1758;5176315;EXACT;98;ACCEPTED;SPECIES;Animalia;Arthropoda;Malacostraca;Isopoda;Oniscidae;Oniscus;Oniscus asellus;Oniscus asellus;Linnaeus, 1758
;Phyllobius betulinus;Phyllobius betulinus Bechstein & Scharfenberg, 1805;5022646;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Phyllobius;Phyllobius betulinus;Phyllobius betulinus;Bechstein & Scharfenberg, 1805
;Neophilaenus campestris;Neophilaenus campestris (Fallén, 1805);4482781;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Aphrophoridae;Neophilaenus;Neophilaenus campestris;Neophilaenus campestris;(Fallén, 1805) 
;Cicindela campestris;Cicindela campestris Linnaeus, 1758;4480485;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Cicindela;Cicindela campestris;Cicindela campestris;Linnaeus, 1758
;Ophonus puncticeps;Ophonus puncticeps Stephens, 1828;4475179;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Ophonus;Ophonus puncticeps;Ophonus puncticeps;Stephens, 1828
;Leistus ferrugineus;Leistus ferrugineus (Linnaeus, 1758);4473860;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Leistus;Leistus ferrugineus;Leistus ferrugineus;(Linnaeus, 1758) 
;Amara similata;Amara similata (Gyllenhal, 1810);4472913;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;Amara similata;Amara similata;(Gyllenhal, 1810) 
;Stenopterapion tenue;Stenopterapion tenue (Kirby, 1808);4463325;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Brentidae;Stenopterapion;Stenopterapion tenue;Stenopterapion tenue;(Kirby, 1808) 
;Oedemera virescens;Oedemera virescens (Linnaeus, 1767);4458533;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Oedemeridae;Oedemera;Oedemera virescens;Oedemera virescens;(Linnaeus, 1767) 
;Silpha tristis;Silpha tristis Illiger, 1798;4448396;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Silphidae;Silpha;Silpha tristis;Silpha tristis;Illiger, 1798
;Omalium caesum;Omalium caesum Gravenhorst, 1806;4444560;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Omalium;Omalium caesum;Omalium caesum;Gravenhorst, 1806
;Bledius erraticus;Bledius erraticus Erichson, 1839;4439889;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Bledius;Bledius erraticus;Bledius erraticus;Erichson, 1839
;Lathrobium fulvipenne;Lathrobium fulvipenne (Gravenhorst, 1806);4438807;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Lathrobium;Lathrobium fulvipenne;Lathrobium fulvipenne;(Gravenhorst, 1806) 
;Tachyporus obtusus;Tachyporus obtusus (Linnaeus, 1767);4438585;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Tachyporus;Tachyporus obtusus;Tachyporus obtusus;(Linnaeus, 1767) 
;Tachyporus hypnorum;Tachyporus hypnorum (Fabricius, 1775);4438583;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Tachyporus;Tachyporus hypnorum;Tachyporus hypnorum;(Fabricius, 1775) 
;Tachyporus dispar;Tachyporus dispar (Paykull, 1789);4438581;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Tachyporus;Tachyporus dispar;Tachyporus dispar;(Paykull, 1789) 
;Sepedophilus testaceus;Sepedophilus testaceus (Fabricius, 1792);4438475;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Sepedophilus;Sepedophilus testaceus;Sepedophilus testaceus;(Fabricius, 1792) 
;Sepedophilus marshami;Sepedophilus marshami (Stephens, 1832);4438456;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Sepedophilus;Sepedophilus marshami;Sepedophilus marshami;(Stephens, 1832) 
;Stenus clavicornis;Stenus clavicornis (Scopoli, 1763);9010953;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Stenus;Stenus clavicornis;Stenus clavicornis;(Scopoli, 1763) 
;Tasgius melanarius;Tasgius melanarius (Heer, 1839);4437532;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Tasgius;Tasgius melanarius;Tasgius melanarius;(Heer, 1839) 
;Philonthus succicola;Philonthus succicola C.G.Thomson, 1860;4437073;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Philonthus;Philonthus succicola;Philonthus succicola;C.G.Thomson, 1860
;Philonthus tenuicornis;Philonthus tenuicornis Mulsant & Rey, 1853;4437018;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Philonthus;Philonthus tenuicornis;Philonthus tenuicornis;Mulsant & Rey, 1853
;Philonthus laminatus;Philonthus laminatus (Creutzer, 1799);4436791;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Philonthus;Philonthus laminatus;Philonthus laminatus;(Creutzer, 1799) 
;Quedius curtipennis;Quedius curtipennis (Bernhauer, 1908);4436603;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Quedius;Quedius curtipennis;Quedius curtipennis;(Bernhauer, 1908) 
;Quedius invreae;Quedius invreae (Gridelli, 1924);4436555;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Quedius;Quedius invreae;Quedius invreae;(Gridelli, 1924) 
;Acrotrichis sitkaensis;Acrotrichis sitkaensis (Motschulsky, 1845);4435743;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Ptiliidae;Acrotrichis;Acrotrichis sitkaensis;Acrotrichis sitkaensis;(Motschulsky, 1845) 
;Byrrhus pilula;Byrrhus pilula (Linnaeus, 1758);4427965;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Byrrhidae;Byrrhus;Byrrhus pilula;Byrrhus pilula;(Linnaeus, 1758) 
;Philoscia muscorum;Philoscia muscorum (Scopoli, 1763);2209507;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Malacostraca;Isopoda;Philosciidae;Philoscia;Philoscia muscorum;Philoscia muscorum;(Scopoli, 1763) 
;Trachelipus rathkii;Trachelipus rathkii (Brandt, 1833);2209087;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Malacostraca;Isopoda;Trachelipodidae;Trachelipus;Trachelipus rathkii;Trachelipus rathkii;(Brandt, 1833) 
;Psammotettix confinis;Psammotettix confinis (Dahlbom, 1850);2043322;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Psammotettix;Psammotettix confinis;Psammotettix confinis;(Dahlbom, 1850) 
;Orius niger;Orius niger (Wolff, 1811);2020894;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Anthocoridae;Orius;Orius niger;Orius niger;(Wolff, 1811) 
;Adelphocoris seticornis;Adelphocoris seticornis (Fabricius, 1775);2009421;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Adelphocoris;Adelphocoris seticornis;Adelphocoris seticornis;(Fabricius, 1775) 
;Stenobothrus lineatus;Stenobothrus lineatus (Panzer, 1796);1710962;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Stenobothrus;Stenobothrus lineatus;Stenobothrus lineatus;(Panzer, 1796) 
;Tetrix subulata;Tetrix subulata (Linnaeus, 1758);1681124;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Orthoptera;Tetrigidae;Tetrix;Tetrix subulata;Tetrix subulata;(Linnaeus, 1758) 
;Rhinoncus pericarpius;Rhinoncus pericarpius (C.Linnaeus, 1758);1239608;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Rhinoncus;Rhinoncus pericarpius;Rhinoncus pericarpius;(C.Linnaeus, 1758) 
;Dinaraea angustula;Dinaraea angustula (Gyllenhal, 1810);1042212;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Dinaraea;Dinaraea angustula;Dinaraea angustula;(Gyllenhal, 1810) 
;Amischa analis;Amischa analis (Gravenhorst, 1802);1042204;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Amischa;Amischa analis;Amischa analis;(Gravenhorst, 1802) 
;Atheta palustris;Atheta palustris (Kiesenwetter, 1844);1039514;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta;Atheta palustris;Atheta palustris;(Kiesenwetter, 1844) 
;Anotylus tetracarinatus;Anotylus tetracarinatus (Block, 1799);1039464;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Anotylus;Anotylus tetracarinatus;Anotylus tetracarinatus;(Block, 1799) 
;Anisodactylus binotatus;Anisodactylus binotatus (Fabricius, 1787);1036917;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Anisodactylus;Anisodactylus binotatus;Anisodactylus binotatus;(Fabricius, 1787) 
;Carabus granulatus;Carabus granulatus Linnaeus, 1758;1036789;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Carabus;Carabus granulatus;Carabus granulatus;Linnaeus, 1758
;Bembidion properans;Bembidion properans (Stephens, 1828);1036203;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Bembidion;Bembidion properans;Bembidion properans;(Stephens, 1828) 
;Notiophilus palustris;Notiophilus palustris (Duftschmid, 1812);8264200;EXACT;98;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Notiophilus;Notiophilus palustris;Notiophilus palustris;(Duftschmid, 1812) 
;Macrosteles sexnotatus;Macrosteles sexnotatus (Fallén, 1806);4482962;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Macrosteles;Macrosteles sexnotatus;Macrosteles sexnotatus;(Fallén, 1806) 
;Xantholinus linearis;Xantholinus linearis (A.G.Olivier, 1795);10259316;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Xantholinus;Xantholinus linearis;Xantholinus linearis;(A.G.Olivier, 1795) 
;Protapion fulvipes;Protapion fulvipes (Geoffroy, 1785);4463745;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Apionidae;Protapion;Protapion fulvipes;Protapion fulvipes;(Geoffroy, 1785) 
;Aleochara bipustulata;Aleochara bipustulata (Linnaeus, 1760);1040779;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Aleochara;Aleochara bipustulata;Aleochara bipustulata;(Linnaeus, 1760) 
;Tetrix tenuicornis;Tetrix tenuicornis (Sahlberg, 1891);1681181;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Orthoptera;Tetrigidae;Tetrix;Tetrix tenuicornis;Tetrix tenuicornis;(Sahlberg, 1891) 
;Liophloeus tessulatus;Liophloeus tessulatus (O.F.Müller, 1776);1184505;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Liophloeus;Liophloeus tessulatus;Liophloeus tessulatus;(O.F.Müller, 1776) 
;Lygus pratensis;Lygus pratensis (Linnaeus, 1758);8380159;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Lygus;Lygus pratensis;Lygus pratensis;(Linnaeus, 1758) 
;Amblytylus nasutus;Amblytylus nasutus (Kirschbaum, 1856);2008893;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Amblytylus;Amblytylus nasutus;Amblytylus nasutus;(Kirschbaum, 1856) 
;Campylomma verbasci;Campylomma verbasci (Meyer-Dur, 1843);2011329;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Campylomma;Campylomma verbasci;Campylomma verbasci;(Meyer-Dur, 1843) 
;Chlamydatus pullus;Chlamydatus pullus (Reuter, 1870);2011081;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Chlamydatus;Chlamydatus pullus;Chlamydatus pullus;(Reuter, 1870) 
;Chorthippus dorsatus;Chorthippus dorsatus (Zetterstedt, 1821);1708512;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Chorthippus;Chorthippus dorsatus;Chorthippus dorsatus;(Zetterstedt, 1821) 
;Chorthippus albomarginatus;Chorthippus albomarginatus (De Geer, 1773);1708567;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Chorthippus;Chorthippus albomarginatus;Chorthippus albomarginatus;(De Geer, 1773) 
;Glischrochilus quadrisignatus;Glischrochilus quadrisignatus (Say, 1835);4453163;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Nitidulidae;Glischrochilus;Glischrochilus quadrisignatus;Glischrochilus quadrisignatus;(Say, 1835) 
;Atomaria linearis;Atomaria linearis Stephens, 1830;5749156;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Cryptophagidae;Atomaria;Atomaria linearis;Atomaria linearis;Stephens, 1830
;Ocypus olens;Ocypus olens (O.F.Müller, 1764);5746121;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Ocypus;Ocypus olens;Ocypus olens;(O.F.Müller, 1764) 
;Dicyphus globulifer;Dicyphus globulifer (Fallen, 1829);6096742;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Dicyphus;Dicyphus globulifer;Dicyphus globulifer;(Fallen, 1829) 
;Notostira elongata;Notostira elongata (Geoffroy, 1785);4487326;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Notostira;Notostira elongata;Notostira elongata;(Geoffroy, 1785) 
;Chlamydatus saltitans;Chlamydatus saltitans (Fallen, 1807);2011075;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Chlamydatus;Chlamydatus saltitans;Chlamydatus saltitans;(Fallen, 1807) 
;Lygus rugulipennis;Lygus rugulipennis Poppius, 1911;2010575;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Lygus;Lygus rugulipennis;Lygus rugulipennis;Poppius, 1911
;Porcellio scaber;Porcellio scaber Latreille, 1804;6284337;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Malacostraca;Isopoda;Porcellionidae;Porcellio;Porcellio scaber;Porcellio scaber;Latreille, 1804
;Chorthippus biguttulus;Chorthippus biguttulus (Linnaeus, 1758);1708251;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Chorthippus;Chorthippus biguttulus;Chorthippus biguttulus;(Linnaeus, 1758) 
;Drusilla canaliculata;Drusilla canaliculata (Fabricius, 1787);4989733;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Drusilla;Drusilla canaliculata;Drusilla canaliculata;(Fabricius, 1787) 
;Calathus fuscipes;Calathus fuscipes (Goeze, 1777);4988363;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Calathus;Calathus fuscipes;Calathus fuscipes;(Goeze, 1777) 
;Harpalus affinis;Harpalus affinis (Schrank, 1781);9750962;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Harpalus;Harpalus affinis;Harpalus affinis;(Schrank, 1781) 
;Calathus melanocephalus;Calathus melanocephalus (Linnaeus, 1758);4988354;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Calathus;Calathus melanocephalus;Calathus melanocephalus;(Linnaeus, 1758) 
;Armadillidium vulgare;Armadillidium vulgare (Latreille, 1804);2203611;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Malacostraca;Isopoda;Armadillidiidae;Armadillidium;Armadillidium vulgare;Armadillidium vulgare;(Latreille, 1804) 
;Platydracus stercorarius;Platydracus stercorarius (A.G.Olivier, 1795);4437360;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Platydracus;Platydracus stercorarius;Platydracus stercorarius;(A.G.Olivier, 1795) 
;Ginkgo biloba;Ginkgo biloba L.;2687885;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Ginkgoopsida;Ginkgoales;Ginkgoaceae;Ginkgo;Ginkgo biloba;Ginkgo biloba;L.
;Trypoxylon attenuatum;Trypoxylon attenuatum F.Smith, 1851;4495039;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Crabronidae;Trypoxylon;Trypoxylon attenuatum;Trypoxylon attenuatum;F.Smith, 1851
;Sciocoris cursitans;Sciocoris cursitans (Fabricius, 1794);2079253;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Pentatomidae;Sciocoris;Sciocoris cursitans;Sciocoris cursitans;(Fabricius, 1794) 
;Arytaina genistae;Arytaina genistae (Latreille, 1804);2014262;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Psyllidae;Arytaina;Arytaina genistae;Arytaina genistae;(Latreille, 1804) 
;Heterocordylus tibialis;Heterocordylus tibialis (Hahn, 1833);4488141;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Heterocordylus;Heterocordylus tibialis;Heterocordylus tibialis;(Hahn, 1833) 
;Anoecia corni;Anoecia corni Fabricius, 1775;2076087;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Aphididae;Anoecia;Anoecia corni;Anoecia corni;Fabricius, 1775
;Stenocranus major;Stenocranus major (Kirschbaum, 1868);2056701;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Delphacidae;Stenocranus;Stenocranus major;Stenocranus major;(Kirschbaum, 1868) 
;Acheta domesticus;Acheta domesticus (Linnaeus, 1758);1718308;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Orthoptera;Gryllidae;Acheta;Acheta domesticus;Acheta domesticus;(Linnaeus, 1758) 
;Orthotylus virescens;Orthotylus virescens (Douglas & Scott, 1865);4488119;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Orthotylus;Orthotylus virescens;Orthotylus virescens;(Douglas & Scott, 1865) 
;Orthotylus concolor;Orthotylus concolor (Kirschbaum, 1856);4488122;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Orthotylus;Orthotylus concolor;Orthotylus concolor;(Kirschbaum, 1856) 
;Aphis fabae;Aphis Linnaeus, 1758;2049562;HIGHERRANK;97;ACCEPTED;GENUS;Animalia;Arthropoda;Insecta;Hemiptera;Aphididae;Aphis;;Aphis;Linnaeus, 1758
;Evacanthus interruptus;Evacanthus interruptus (Linnaeus, 1758);4483831;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Evacanthus;Evacanthus interruptus;Evacanthus interruptus;(Linnaeus, 1758) 
;Cicadula quadrinotata;Cicadula quadrinotata (Fabricius, 1794);6096828;EXACT;97;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Cicadula;Cicadula quadripunctata;Cicadula quadrinotata;(Fabricius, 1794) 
;Javesella pellucida;Javesella pellucida (Fabricius, 1794);2056749;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Delphacidae;Javesella;Javesella pellucida;Javesella pellucida;(Fabricius, 1794) 
;Dicymbium nigrum;Dicymbium nigrum (Blackwall, 1834);2137898;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Linyphiidae;Dicymbium;Dicymbium nigrum;Dicymbium nigrum;(Blackwall, 1834) 
;Notiophilus rufipes;Notiophilus rufipes Curtis, 1829;5023058;EXACT;98;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Notiophilus;Notiophilus rufipes;Notiophilus rufipes;Curtis, 1829
;Dinychus perforatus;Dinychus perforatus P.Kramer, 1886;4549496;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Mesostigmata;Dinychidae;Dinychus;Dinychus perforatus;Dinychus perforatus;P.Kramer, 1886
;Rugilus rufipes;Rugilus rufipes Germar, 1836;4438752;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;Rugilus;Rugilus rufipes;Rugilus rufipes;Germar, 1836
;Malthinus seriepunctatus;Malthinus seriepunctatus Kiesenwetter, 1851;4430365;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Cantharidae;Malthinus;Malthinus seriepunctatus;Malthinus seriepunctatus;Kiesenwetter, 1851
;Erigonella hiemalis;Erigonella hiemalis (Blackwall, 1841);2137539;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Linyphiidae;Erigonella;Erigonella hiemalis;Erigonella hiemalis;(Blackwall, 1841) 
;Saloca diceros;Saloca diceros (O.Pickard-Cambridge, 1871);2137523;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Linyphiidae;Saloca;Saloca diceros;Saloca diceros;(O.Pickard-Cambridge, 1871) 
;Micrargus apertus;Micrargus apertus (O.Pickard-Cambridge, 1871);2135272;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Linyphiidae;Micrargus;Micrargus apertus;Micrargus apertus;(O.Pickard-Cambridge, 1871) 
;Diplostyla concolor;Diplostyla concolor (Wider, 1834);2134314;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Linyphiidae;Diplostyla;Diplostyla concolor;Diplostyla concolor;(Wider, 1834) 
;Monocephalus fuscipes;Monocephalus fuscipes (Blackwall, 1836);2134187;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Linyphiidae;Monocephalus;Monocephalus fuscipes;Monocephalus fuscipes;(Blackwall, 1836) 
;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);1318874;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Myrmica;Myrmica rubra;Myrmica rubra;(Linnaeus, 1758) 
;Formica rufa;Formica rufa Linnaeus, 1761;1315132;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Formica;Formica rufa;Formica rufa;Linnaeus, 1761
;Formica sanguinea;Formica sanguinea Latreille, 1798;1315006;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Formica;Formica sanguinea;Formica sanguinea;Latreille, 1798
;Asperula cynanchica;Asperula cynanchica L.;2917026;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Gentianales;Rubiaceae;Asperula;Asperula cynanchica;Asperula cynanchica;L.
;Dactylorhiza fuchsii;Dactylorhiza fuchsii (Druce) Soó;2810677;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Asparagales;Orchidaceae;Dactylorhiza;Dactylorhiza fuchsii;Dactylorhiza fuchsii;(Druce) Soó
;Lavatera arborea;Lavatera arborea L.;3152772;EXACT;98;SYNONYM;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Malvales;Malvaceae;Malva;Malva arborea;Lavatera arborea;L.
;Clinopodium acinos;Clinopodium acinos (L.) Kuntze;2927118;EXACT;99;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae;Clinopodium;Clinopodium acinos;Clinopodium acinos;(L.) Kuntze
