yearmonth	eeacellcode	kingdomkey	kingdom	familykey	family	specieskey	species	occurrences	mincoordinateuncertaintyinmeters	mintemporaluncertainty	familycount
2014-06	1kmE5500N2611	1	Animalia	5290	Turdidae	7865305	Turdus torquatus	4	25.0	86400	4703
2012-07	1kmE5500N2611	1	Animalia	5257	Motacillidae	9687165	Motacilla alba	1	1000.0	86400	5086
2024-08	1kmE5500N2612	1	Animalia	5283	Sittidae	2484916	Sitta europaea	1	5.0	86400	1482
2016-09	1kmE5500N2612	1	Animalia	9327	Paridae	2487843	Poecile palustris	1	25.0	86400	4357
2013-09	1kmE5500N2614	1	Animalia	6750	Salamandridae	2431776	Salamandra salamandra	1	10.0	86400	244
2024-08	1kmE5500N2614	1	Animalia	5257	Motacillidae	2490310	Motacilla cinerea	1	5.0	86400	5086
2024-08	1kmE5500N2614	1	Animalia	5290	Turdidae	2490737	Turdus pilaris	1	5.0	86400	4703
2024-08	1kmE5500N2614	1	Animalia	5290	Turdidae	2490774	Turdus viscivorus	1	5.0	86400	4703
2024-08	1kmE5500N2614	1	Animalia	5235	Corvidae	5229493	Garrulus glandarius	1	5.0	86400	14306
2014-06	1kmE5500N2615	1	Animalia	9681	Ursidae	2433433	Ursus arctos	1	1000.0	86400	281
2024-04	1kmE5500N2615	1	Animalia	5235	Corvidae	2482492	Corvus corax	5	35.0	86400	14306
2024-08	1kmE5500N2615	1	Animalia	5235	Corvidae	2482613	Nucifraga caryocatactes	1	5.0	86400	14306
2024-04	1kmE5500N2615	1	Animalia	9327	Paridae	2487871	Periparus ater	5	5.0	86400	4357
2014-06	1kmE5500N2615	1	Animalia	5257	Motacillidae	2490310	Motacilla cinerea	2	25.0	86400	5086
2024-04	1kmE5500N2615	1	Animalia	5290	Turdidae	2490774	Turdus viscivorus	5	3.0	86400	4703
2024-04	1kmE5500N2615	1	Animalia	9322	Muscicapidae	5739315	Phoenicurus ochruros	10	5.0	86400	7555
2024-08	1kmE5500N2615	1	Animalia	5201	Lacertidae	6159223	Lacerta agilis	1	3.0	86400	554
2024-04	1kmE5500N2615	1	Animalia	5201	Lacertidae	6159223	Lacerta agilis	15	11.0	86400	554
2014-06	1kmE5500N2615	1	Animalia	5257	Motacillidae	9687165	Motacilla alba	2	25.0	86400	5086
2024-04	1kmE5500N2615	1	Animalia	5257	Motacillidae	9687165	Motacilla alba	5	7.0	86400	5086
2015-09	1kmE5500N2618	1	Animalia	3077	Bombinatoridae	2423435	Bombina variegata	1	100.0	86400	265
2015-09	1kmE5500N2618	1	Animalia	9681	Ursidae	2433433	Ursus arctos	1	1000.0	86400	281
2015-09	1kmE5500N2618	1	Animalia	5298	Cervidae	2440958	Cervus elaphus	1	10.0	86400	56
2017-05	1kmE5500N2618	1	Animalia	9333	Picidae	2478548	Picus canus	1	25.0	86400	4398
2024-07	1kmE5500N2618	1	Animalia	5235	Corvidae	2482492	Corvus corax	1	4.0	86400	14306
2023-07	1kmE5500N2619	6	Plantae	4924416	Viburnaceae	2888723	Sambucus racemosa	1	8.0	86400	19
2023-07	1kmE5500N2619	6	Plantae	2420	Plantaginaceae	3172049	Veronica officinalis	1	5.0	86400	83
2023-07	1kmE5500N2619	1	Animalia	5201	Lacertidae	6159223	Lacerta agilis	1	8.0	86400	554
2024-05	1kmE5500N2630	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	3.0	86400	2895
2023-06	1kmE5500N2632	1	Animalia	3792	Carabidae	4470538	Carabus variolosus	1	123.0	86400	51
2019-04	1kmE5500N2662	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	3	25.0	86400	12342
2019-01	1kmE5500N2662	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	2	25.0	86400	12342
2017-12	1kmE5500N2662	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2017-06	1kmE5500N2662	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2018-03	1kmE5500N2662	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2018-11	1kmE5500N2662	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2018-02	1kmE5500N2663	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2019-01	1kmE5500N2663	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	2	25.0	86400	12342
2019-06	1kmE5500N2663	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2023-06	1kmE5500N2666	1	Animalia	5936	Libellulidae	1428217	Sympetrum sanguineum	1	1000.0	86400	384
2023-06	1kmE5500N2666	1	Animalia	5936	Libellulidae	1428595	Orthetrum albistylum	1	1000.0	86400	384
2019-01	1kmE5500N2666	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2019-08	1kmE5500N2673	1	Animalia	9315	Laniidae	7745240	Lanius collurio	1	25.0	86400	4335
2019-05	1kmE5500N2675	1	Animalia	2877	Accipitridae	2480505	Aquila pomarina	1	25.0	86400	12342
2019-02	1kmE5500N2675	1	Animalia	2877	Accipitridae	2480537	Buteo buteo	1	25.0	86400	12342
2019-08	1kmE5500N2675	1	Animalia	9315	Laniidae	7745240	Lanius collurio	2	25.0	86400	4335
2019-08	1kmE5500N2676	1	Animalia	9315	Laniidae	7745240	Lanius collurio	1	25.0	86400	4335
2019-04	1kmE5500N2684	1	Animalia	2480210	Charadriidae	2480242	Vanellus vanellus	1	25.0	86400	1815
2014-07	1kmE5500N2684	1	Animalia	5257	Motacillidae	9701857	Motacilla flava	1	1000.0	86400	5086
2020-04	1kmE5500N2685	1	Animalia	5307	Mustelidae	2433875	Meles meles	1	25.0	86400	82
2014-07	1kmE5500N2685	1	Animalia	9342	Rallidae	2474377	Fulica atra	2	1000.0	86400	2375
2015-08	1kmE5500N2685	1	Animalia	9342	Rallidae	2474377	Fulica atra	1	25.0	86400	2375
2016-04	1kmE5500N2685	1	Animalia	9342	Rallidae	2474377	Fulica atra	1	25.0	86400	2375
2019-10	1kmE5500N2685	1	Animalia	2480210	Charadriidae	2480242	Vanellus vanellus	1	25.0	86400	1815
2019-11	1kmE5500N2685	1	Animalia	2480210	Charadriidae	2480242	Vanellus vanellus	2	25.0	86400	1815
2020-03	1kmE5500N2685	1	Animalia	2480210	Charadriidae	2480242	Vanellus vanellus	2	25.0	86400	1815
2017-05	1kmE5500N2685	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2019-08	1kmE5500N2685	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	2	25.0	86400	12342
2019-04	1kmE5500N2685	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2021-08	1kmE5500N2685	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	3.0	86400	12342
2020-09	1kmE5500N2685	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2015-08	1kmE5500N2685	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2021-08	1kmE5500N2685	1	Animalia	2877	Accipitridae	2480637	Accipiter nisus	1	3.0	86400	12342
2019-12	1kmE5500N2685	1	Animalia	2877	Accipitridae	2480637	Accipiter nisus	1	25.0	86400	12342
2020-10	1kmE5500N2685	1	Animalia	2877	Accipitridae	2480637	Accipiter nisus	1	25.0	86400	12342
2019-11	1kmE5500N2685	1	Animalia	2877	Accipitridae	2480637	Accipiter nisus	1	25.0	86400	12342
2020-12	1kmE5500N2685	1	Animalia	2877	Accipitridae	2480637	Accipiter nisus	1	3.0	86400	12342
2014-07	1kmE5500N2685	1	Animalia	3685	Ardeidae	2480863	Nycticorax nycticorax	1	1000.0	86400	7397
2019-11	1kmE5500N2685	1	Animalia	9316	Laridae	2481174	Larus fuscus	1	25.0	86400	8132
2019-10	1kmE5500N2685	1	Animalia	5282	Scolopacidae	2481819	Gallinago gallinago	1	25.0	86400	5644
2014-07	1kmE5500N2685	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	1000.0	86400	2895
2017-05	1kmE5500N2685	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	25.0	86400	2895
2019-04	1kmE5500N2685	1	Animalia	9338	Podicipedidae	2482048	Tachybaptus ruficollis	1	25.0	86400	4358
2020-10	1kmE5500N2685	1	Animalia	9338	Podicipedidae	2482048	Tachybaptus ruficollis	1	25.0	86400	4358
2020-09	1kmE5500N2685	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	1	25.0	86400	4358
2019-11	1kmE5500N2685	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	1	25.0	86400	4358
2019-10	1kmE5500N2685	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	2	25.0	86400	4358
2019-09	1kmE5500N2685	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	1	25.0	86400	4358
2019-04	1kmE5500N2685	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	2	25.0	86400	4358
2014-07	1kmE5500N2685	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	1	1000.0	86400	4358
2019-03	1kmE5500N2685	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	1	25.0	86400	4358
2020-01	1kmE5500N2685	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2019-01	1kmE5500N2685	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2019-09	1kmE5500N2685	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2019-11	1kmE5500N2685	1	Animalia	9327	Paridae	2487879	Cyanistes caeruleus	2	25.0	86400	4357
2019-10	1kmE5500N2685	1	Animalia	9608	Emberizidae	2491557	Emberiza schoeniclus	1	25.0	86400	5806
2019-08	1kmE5500N2685	1	Animalia	9322	Muscicapidae	2492521	Saxicola rubetra	1	25.0	86400	7555
2017-05	1kmE5500N2685	1	Animalia	9322	Muscicapidae	2492521	Saxicola rubetra	2	25.0	86400	7555
2019-04	1kmE5500N2685	1	Animalia	6101019	Acrocephalidae	2493129	Acrocephalus schoenobaenus	1	25.0	86400	1020
2019-10	1kmE5500N2685	1	Animalia	6100802	Panuridae	2493367	Panurus biarmicus	1	25.0	86400	371
2020-10	1kmE5500N2685	1	Animalia	2986	Anatidae	2498255	Aythya ferina	1	25.0	86400	12925
2019-03	1kmE5500N2685	1	Animalia	2986	Anatidae	2498255	Aythya ferina	1	25.0	86400	12925
2015-08	1kmE5500N2685	1	Animalia	2986	Anatidae	2498255	Aythya ferina	3	25.0	86400	12925
2019-04	1kmE5500N2685	1	Animalia	2986	Anatidae	2498255	Aythya ferina	2	25.0	86400	12925
2020-09	1kmE5500N2685	1	Animalia	2986	Anatidae	2498255	Aythya ferina	2	25.0	86400	12925
2019-04	1kmE5500N2685	1	Animalia	2986	Anatidae	2498259	Aythya nyroca	2	25.0	86400	12925
2019-10	1kmE5500N2685	1	Animalia	2986	Anatidae	2498259	Aythya nyroca	1	25.0	86400	12925
2017-05	1kmE5500N2685	1	Animalia	2986	Anatidae	2498259	Aythya nyroca	2	25.0	86400	12925
2015-08	1kmE5500N2685	1	Animalia	2986	Anatidae	2498259	Aythya nyroca	1	25.0	86400	12925
2019-11	1kmE5500N2685	1	Animalia	2986	Anatidae	2498259	Aythya nyroca	1	25.0	86400	12925
2015-08	1kmE5500N2685	1	Animalia	2986	Anatidae	2498343	Cygnus olor	1	25.0	86400	12925
2014-07	1kmE5500N2685	1	Animalia	9322	Muscicapidae	4408759	Saxicola rubicola	1	1000.0	86400	7555
2020-03	1kmE5500N2685	1	Animalia	9322	Muscicapidae	4408759	Saxicola rubicola	1	25.0	86400	7555
2019-04	1kmE5500N2685	1	Animalia	9322	Muscicapidae	4408759	Saxicola rubicola	1	25.0	86400	7555
2015-08	1kmE5500N2685	1	Animalia	9322	Muscicapidae	4408759	Saxicola rubicola	2	25.0	86400	7555
2020-01	1kmE5500N2685	1	Animalia	5264	Passeridae	5231198	Passer montanus	2	25.0	86400	6090
2019-11	1kmE5500N2685	1	Animalia	5264	Passeridae	5231198	Passer montanus	1	25.0	86400	6090
2020-02	1kmE5500N2685	1	Animalia	5264	Passeridae	5231198	Passer montanus	1	25.0	86400	6090
2020-03	1kmE5500N2685	1	Animalia	5264	Passeridae	5231198	Passer montanus	1	25.0	86400	6090
2019-12	1kmE5500N2685	1	Animalia	5264	Passeridae	5231198	Passer montanus	2	25.0	86400	6090
2021-04	1kmE5500N2685	1	Animalia	5264	Passeridae	5231198	Passer montanus	1	3.0	86400	6090
2020-10	1kmE5500N2685	1	Animalia	9316	Laridae	6065824	Chroicocephalus ridibundus	1	25.0	86400	8132
2020-03	1kmE5500N2685	1	Animalia	9316	Laridae	6065824	Chroicocephalus ridibundus	1	25.0	86400	8132
2019-11	1kmE5500N2685	1	Animalia	9316	Laridae	6065824	Chroicocephalus ridibundus	1	25.0	86400	8132
2019-10	1kmE5500N2685	1	Animalia	9316	Laridae	6065824	Chroicocephalus ridibundus	1	25.0	86400	8132
2019-03	1kmE5500N2685	1	Animalia	9316	Laridae	6065824	Chroicocephalus ridibundus	1	25.0	86400	8132
2020-06	1kmE5500N2685	1	Animalia	9316	Laridae	6065824	Chroicocephalus ridibundus	1	25.0	86400	8132
2020-09	1kmE5500N2685	1	Animalia	9316	Laridae	6065824	Chroicocephalus ridibundus	1	25.0	86400	8132
2020-09	1kmE5500N2685	1	Animalia	9315	Laniidae	7745240	Lanius collurio	2	25.0	86400	4335
2019-08	1kmE5500N2685	1	Animalia	9315	Laniidae	7745240	Lanius collurio	3	25.0	86400	4335
2019-03	1kmE5500N2685	1	Animalia	2986	Anatidae	8000602	Mareca penelope	2	25.0	86400	12925
2019-12	1kmE5500N2685	1	Animalia	2986	Anatidae	8000602	Mareca penelope	1	25.0	86400	12925
2019-04	1kmE5500N2685	1	Animalia	5242	Fringillidae	8104397	Linaria cannabina	1	25.0	86400	6448
2019-11	1kmE5500N2685	1	Animalia	5242	Fringillidae	8104397	Linaria cannabina	1	25.0	86400	6448
2019-04	1kmE5500N2685	1	Animalia	5257	Motacillidae	9701857	Motacilla flava	2	25.0	86400	5086
2016-04	1kmE5500N2685	1	Animalia	5257	Motacillidae	9701857	Motacilla flava	1	25.0	86400	5086
2020-01	1kmE5500N2685	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	3	25.0	86400	7397
2020-02	1kmE5500N2685	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	2	25.0	86400	7397
2019-10	1kmE5500N2685	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	2	25.0	86400	7397
2019-12	1kmE5500N2685	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	2	25.0	86400	7397
2020-03	1kmE5500N2685	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	2	25.0	86400	7397
2019-03	1kmE5500N2685	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	2	25.0	86400	7397
2020-12	1kmE5500N2685	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	2	3.0	86400	7397
2021-10	1kmE5500N2685	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	1	4.0	86400	7397
2019-11	1kmE5500N2685	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	4	25.0	86400	7397
2015-08	1kmE5500N2686	1	Animalia	9342	Rallidae	2474377	Fulica atra	4	25.0	86400	2375
2018-05	1kmE5500N2686	1	Animalia	9342	Rallidae	2474377	Fulica atra	1	25.0	86400	2375
2016-08	1kmE5500N2686	1	Animalia	9342	Rallidae	2474377	Fulica atra	1	25.0	86400	2375
2016-04	1kmE5500N2686	1	Animalia	9342	Rallidae	2474377	Fulica atra	1	25.0	86400	2375
2015-08	1kmE5500N2686	1	Animalia	2984	Alcedinidae	2475532	Alcedo atthis	1	25.0	86400	547
2018-11	1kmE5500N2686	1	Animalia	2480210	Charadriidae	2480242	Vanellus vanellus	1	25.0	86400	1815
2019-10	1kmE5500N2686	1	Animalia	2480210	Charadriidae	2480242	Vanellus vanellus	1	25.0	86400	1815
2016-04	1kmE5500N2686	1	Animalia	2877	Accipitridae	2480449	Haliaeetus albicilla	1	25.0	86400	12342
2016-08	1kmE5500N2686	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2019-09	1kmE5500N2686	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2020-09	1kmE5500N2686	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2019-07	1kmE5500N2686	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2020-03	1kmE5500N2686	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2017-05	1kmE5500N2686	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2015-08	1kmE5500N2686	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2019-01	1kmE5500N2686	1	Animalia	2877	Accipitridae	2480637	Accipiter nisus	1	25.0	86400	12342
2020-01	1kmE5500N2686	1	Animalia	2877	Accipitridae	2480637	Accipiter nisus	1	25.0	86400	12342
2021-10	1kmE5500N2686	1	Animalia	2877	Accipitridae	2480637	Accipiter nisus	2	2.0	86400	12342
2020-02	1kmE5500N2686	1	Animalia	2877	Accipitridae	2480637	Accipiter nisus	2	25.0	86400	12342
2021-01	1kmE5500N2686	1	Animalia	2877	Accipitridae	2480637	Accipiter nisus	1	3.0	86400	12342
2019-11	1kmE5500N2686	1	Animalia	2877	Accipitridae	2480637	Accipiter nisus	1	25.0	86400	12342
2020-10	1kmE5500N2686	1	Animalia	4408414	Pandionidae	2480726	Pandion haliaetus	1	25.0	86400	41
2019-09	1kmE5500N2686	1	Animalia	4408414	Pandionidae	2480726	Pandion haliaetus	1	25.0	86400	41
2020-03	1kmE5500N2686	1	Animalia	4408414	Pandionidae	2480726	Pandion haliaetus	1	25.0	86400	41
2016-04	1kmE5500N2686	1	Animalia	4408414	Pandionidae	2480726	Pandion haliaetus	1	25.0	86400	41
2017-04	1kmE5500N2686	1	Animalia	5245	Glareolidae	2480757	Glareola pratincola	2	25.0	86400	383
2015-08	1kmE5500N2686	1	Animalia	3685	Ardeidae	2480863	Nycticorax nycticorax	1	25.0	86400	7397
2016-08	1kmE5500N2686	1	Animalia	3685	Ardeidae	2480934	Ardea purpurea	1	25.0	86400	7397
2015-08	1kmE5500N2686	1	Animalia	3685	Ardeidae	2480934	Ardea purpurea	1	25.0	86400	7397
2015-07	1kmE5500N2686	1	Animalia	5240	Falconidae	2481035	Falco subbuteo	4	100.0	86400	4836
2015-08	1kmE5500N2686	1	Animalia	9316	Laridae	2481121	Chlidonias hybrida	3	25.0	86400	8132
2019-12	1kmE5500N2686	1	Animalia	9316	Laridae	2481174	Larus fuscus	1	25.0	86400	8132
2019-04	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481713	Tringa glareola	3	10.0	86400	5644
2017-05	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481713	Tringa glareola	2	25.0	86400	5644
2017-04	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481713	Tringa glareola	1	25.0	86400	5644
2015-08	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481713	Tringa glareola	1	25.0	86400	5644
2015-05	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481713	Tringa glareola	2	5.0	86400	5644
2016-04	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481719	Tringa stagnatilis	1	25.0	86400	5644
2015-05	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481740	Calidris temminckii	2	5.0	86400	5644
2015-08	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481740	Calidris temminckii	1	25.0	86400	5644
2017-04	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481740	Calidris temminckii	2	25.0	86400	5644
2019-04	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481741	Calidris ferruginea	1	25.0	86400	5644
2017-05	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481741	Calidris ferruginea	1	25.0	86400	5644
2015-08	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481759	Calidris alpina	1	25.0	86400	5644
2016-04	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481759	Calidris alpina	1	25.0	86400	5644
2019-04	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481759	Calidris alpina	3	25.0	86400	5644
2015-05	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481759	Calidris alpina	1	5.0	86400	5644
2017-04	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481759	Calidris alpina	1	25.0	86400	5644
2019-11	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481819	Gallinago gallinago	2	25.0	86400	5644
2020-03	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481819	Gallinago gallinago	1	25.0	86400	5644
2015-08	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481819	Gallinago gallinago	3	25.0	86400	5644
2019-10	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481819	Gallinago gallinago	1	25.0	86400	5644
2019-04	1kmE5500N2686	1	Animalia	5282	Scolopacidae	2481819	Gallinago gallinago	2	10.0	86400	5644
2018-04	1kmE5500N2686	1	Animalia	9289	Ciconiidae	2481909	Ciconia nigra	1	25.0	86400	2895
2016-04	1kmE5500N2686	1	Animalia	9289	Ciconiidae	2481909	Ciconia nigra	1	25.0	86400	2895
2015-08	1kmE5500N2686	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	2	25.0	86400	2895
2017-04	1kmE5500N2686	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	25.0	86400	2895
2019-09	1kmE5500N2686	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	25.0	86400	2895
2020-03	1kmE5500N2686	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	25.0	86400	2895
2016-04	1kmE5500N2686	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	2	25.0	86400	2895
2019-03	1kmE5500N2686	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	25.0	86400	2895
2018-06	1kmE5500N2686	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	18	25.0	86400	2895
2019-10	1kmE5500N2686	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	1	25.0	86400	2895
2019-04	1kmE5500N2686	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	3	10.0	86400	2895
2015-07	1kmE5500N2686	1	Animalia	9289	Ciconiidae	2481912	Ciconia ciconia	2	100.0	86400	2895
2021-10	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482048	Tachybaptus ruficollis	2	1.0	86400	4358
2019-03	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482048	Tachybaptus ruficollis	1	25.0	86400	4358
2019-11	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482048	Tachybaptus ruficollis	2	25.0	86400	4358
2020-10	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482048	Tachybaptus ruficollis	2	25.0	86400	4358
2021-08	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482048	Tachybaptus ruficollis	2	3.0	86400	4358
2019-10	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482048	Tachybaptus ruficollis	1	25.0	86400	4358
2020-09	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482048	Tachybaptus ruficollis	2	25.0	86400	4358
2019-09	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482048	Tachybaptus ruficollis	3	25.0	86400	4358
2014-07	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	1	25.0	86400	4358
2019-09	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	3	25.0	86400	4358
2019-10	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	3	25.0	86400	4358
2019-08	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	2	25.0	86400	4358
2019-03	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	1	25.0	86400	4358
2021-03	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	2	3.0	86400	4358
2020-02	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	1	25.0	86400	4358
2021-10	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	2	1.0	86400	4358
2016-08	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	2	25.0	86400	4358
2019-11	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	2	25.0	86400	4358
2015-05	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	1	10.0	86400	4358
2015-08	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	10	25.0	86400	4358
2021-08	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	1	1.0	86400	4358
2016-04	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	3	25.0	86400	4358
2020-03	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	9	25.0	86400	4358
2020-08	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	2	25.0	86400	4358
2020-09	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	4	25.0	86400	4358
2020-10	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482054	Podiceps cristatus	1	25.0	86400	4358
2016-04	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482065	Podiceps nigricollis	1	25.0	86400	4358
2018-04	1kmE5500N2686	1	Animalia	9338	Podicipedidae	2482065	Podiceps nigricollis	1	25.0	86400	4358
2019-03	1kmE5500N2686	1	Animalia	5235	Corvidae	2482515	Corvus cornix	2	25.0	86400	14306
2019-11	1kmE5500N2686	1	Animalia	5235	Corvidae	2482515	Corvus cornix	3	25.0	86400	14306
2018-08	1kmE5500N2686	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2019-01	1kmE5500N2686	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2019-02	1kmE5500N2686	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2015-05	1kmE5500N2686	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	5.0	86400	14306
2019-12	1kmE5500N2686	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2019-04	1kmE5500N2686	1	Animalia	5235	Corvidae	2482515	Corvus cornix	2	25.0	86400	14306
2019-11	1kmE5500N2686	1	Animalia	9344	Remizidae	2487385	Remiz pendulinus	1	25.0	86400	506
2018-11	1kmE5500N2686	1	Animalia	9327	Paridae	2487879	Cyanistes caeruleus	1	25.0	86400	4357
2019-10	1kmE5500N2686	1	Animalia	9327	Paridae	2487879	Cyanistes caeruleus	2	25.0	86400	4357
2019-11	1kmE5500N2686	1	Animalia	9327	Paridae	2487879	Cyanistes caeruleus	1	25.0	86400	4357
2022-08	1kmE5500N2686	1	Animalia	9327	Paridae	2487879	Cyanistes caeruleus	1	100.0	86400	4357
2015-08	1kmE5500N2686	1	Animalia	9608	Emberizidae	2491557	Emberiza schoeniclus	4	25.0	86400	5806
